branch_id,order date,member_code,menu_id
22,2023-09-28,OKJ068,5
12,2023-09-28,OKJ043,1
16,2023-09-28,OKJ035,30
19,2023-09-28,OKJ084,31
3,2023-09-28,OKJ066,6
4,2023-09-28,OKJ083,15
3,2023-09-28,OKJ014,24
15,2023-09-28,OKJ017,4
3,2023-09-28,OKJ069,30
1,2023-09-28,OKJ037,32
14,2023-09-28,OKJ084,26
19,2023-09-28,OKJ057,15
6,2023-09-28,OKJ015,13
1,2023-09-28,OKJ009,34
15,2023-09-28,OKJ017,32
12,2023-09-28,OKJ029,28
2,2023-09-28,OKJ016,13
4,2023-09-28,OKJ053,21
12,2023-09-28,OKJ029,30
10,2023-09-28,OKJ031,27
10,2023-09-28,OKJ075,15
1,2023-09-28,OKJ028,24
22,2023-09-29,OKJ024,24
2,2023-09-29,OKJ007,38
3,2023-09-29,OKJ069,20
3,2023-09-29,OKJ042,15
14,2023-09-29,OKJ027,25
18,2023-09-29,OKJ001,11
27,2023-09-29,OKJ079,17
25,2023-09-29,OKJ002,26
14,2023-09-29,OKJ084,32
11,2023-09-29,OKJ080,32
22,2023-09-29,OKJ075,32
2,2023-09-29,OKJ076,9
3,2023-09-29,OKJ014,25
3,2023-09-29,OKJ040,2
14,2023-09-29,OKJ027,22
15,2023-09-29,OKJ055,10
9,2023-09-29,OKJ022,34
27,2023-09-29,OKJ002,25
8,2023-09-29,OKJ068,4
2,2023-09-29,OKJ007,26
27,2023-09-30,OKJ079,35
14,2023-09-30,OKJ020,3
11,2023-09-30,OKJ062,10
2,2023-09-30,OKJ037,15
2,2023-09-30,OKJ076,17
18,2023-09-30,OKJ039,23
14,2023-09-30,OKJ020,15
8,2023-09-30,OKJ043,5
14,2023-09-30,OKJ011,9
6,2023-09-30,OKJ061,5
7,2023-09-30,OKJ017,39
4,2023-09-30,OKJ053,29
24,2023-09-30,OKJ079,22
20,2023-09-30,OKJ022,23
15,2023-09-30,OKJ055,36
13,2023-09-30,OKJ038,35
17,2023-09-30,OKJ008,21
8,2023-09-30,OKJ068,21
13,2023-09-30,OKJ036,32
1,2023-09-30,OKJ007,22
25,2023-09-30,OKJ041,4
1,2023-09-30,OKJ007,5
10,2023-09-30,OKJ031,21
14,2023-09-30,OKJ033,5
16,2023-09-30,OKJ035,34
18,2023-09-30,OKJ001,34
2,2023-09-30,OKJ037,17
12,2023-09-30,OKJ050,24
19,2023-09-30,OKJ048,35
8,2023-09-30,OKJ005,39
25,2023-10-01,OKJ004,9
6,2023-10-01,OKJ054,39
12,2023-10-01,OKJ036,26
2,2023-10-01,OKJ077,34
17,2023-10-01,OKJ070,30
7,2023-10-01,OKJ035,10
21,2023-10-01,OKJ014,10
14,2023-10-01,OKJ006,13
3,2023-10-01,OKJ072,24
19,2023-10-01,OKJ057,28
12,2023-10-01,OKJ003,13
2,2023-10-01,OKJ074,10
14,2023-10-01,OKJ003,33
27,2023-10-01,OKJ079,25
27,2023-10-01,OKJ002,8
15,2023-10-01,OKJ039,14
9,2023-10-01,OKJ071,17
6,2023-10-01,OKJ052,15
14,2023-10-01,OKJ056,16
3,2023-10-01,OKJ023,9
20,2023-10-01,OKJ061,29
7,2023-10-01,OKJ029,38
1,2023-10-01,OKJ009,19
3,2023-10-01,OKJ034,9
15,2023-10-01,OKJ049,16
1,2023-10-01,OKJ064,35
1,2023-10-01,OKJ019,14
10,2023-10-01,OKJ010,35
3,2023-10-01,OKJ014,9
2,2023-10-01,OKJ076,12
10,2023-10-01,OKJ013,5
10,2023-10-01,OKJ083,15
17,2023-10-01,OKJ070,17
14,2023-10-01,OKJ006,28
8,2023-10-01,OKJ005,7
23,2023-10-01,OKJ041,24
18,2023-10-01,OKJ001,16
8,2023-10-01,OKJ043,9
10,2023-10-01,OKJ080,25
2,2023-10-01,OKJ076,33
4,2023-10-01,OKJ085,17
8,2023-10-01,OKJ011,33
25,2023-10-01,OKJ004,16
2,2023-10-01,OKJ047,30
12,2023-10-01,OKJ063,23
8,2023-10-01,OKJ005,21
2,2023-10-01,OKJ018,17
6,2023-10-01,OKJ052,27
14,2023-10-01,OKJ006,31
19,2023-10-01,OKJ048,34
15,2023-10-01,OKJ030,23
2,2023-10-01,OKJ018,9
5,2023-10-01,OKJ053,27
9,2023-10-01,OKJ082,38
7,2023-10-01,OKJ006,14
15,2023-10-01,OKJ039,28
22,2023-10-01,OKJ069,5
8,2023-10-01,OKJ011,5
14,2023-10-01,OKJ003,26
13,2023-10-01,OKJ036,2
10,2023-10-01,OKJ013,21
21,2023-10-01,OKJ054,38
11,2023-10-01,OKJ062,7
5,2023-10-01,OKJ032,19
17,2023-10-01,OKJ008,4
15,2023-10-01,OKJ015,6
10,2023-10-01,OKJ013,6
18,2023-10-01,OKJ001,29
19,2023-10-02,OKJ048,2
18,2023-10-02,OKJ052,23
18,2023-10-02,OKJ051,37
17,2023-10-02,OKJ070,10
15,2023-10-02,OKJ055,29
19,2023-10-02,OKJ034,26
4,2023-10-02,OKJ059,39
1,2023-10-02,OKJ026,23
1,2023-10-02,OKJ026,31
12,2023-10-02,OKJ036,31
10,2023-10-02,OKJ075,21
27,2023-10-02,OKJ079,12
12,2023-10-02,OKJ050,31
15,2023-10-02,OKJ049,35
6,2023-10-02,OKJ061,27
2,2023-10-02,OKJ076,23
14,2023-10-02,OKJ003,23
14,2023-10-02,OKJ003,19
20,2023-10-02,OKJ022,28
3,2023-10-02,OKJ034,10
17,2023-10-02,OKJ070,15
8,2023-10-02,OKJ011,30
18,2023-10-02,OKJ052,9
12,2023-10-02,OKJ060,5
21,2023-10-02,OKJ048,9
11,2023-10-02,OKJ078,35
5,2023-10-02,OKJ027,4
17,2023-10-02,OKJ020,21
20,2023-10-02,OKJ040,18
1,2023-10-02,OKJ009,18
6,2023-10-02,OKJ030,4
9,2023-10-03,OKJ081,28
1,2023-10-03,OKJ019,6
17,2023-10-03,OKJ012,13
1,2023-10-03,OKJ009,17
15,2023-10-03,OKJ049,8
10,2023-10-03,OKJ010,13
14,2023-10-03,OKJ065,35
8,2023-10-03,OKJ011,5
22,2023-10-03,OKJ068,22
7,2023-10-03,OKJ017,24
2,2023-10-03,OKJ047,25
9,2023-10-03,OKJ022,16
8,2023-10-03,OKJ070,6
5,2023-10-03,OKJ032,24
3,2023-10-03,OKJ014,23
19,2023-10-03,OKJ034,4
11,2023-10-03,OKJ044,14
2,2023-10-03,OKJ047,9
14,2023-10-04,OKJ056,31
4,2023-10-04,OKJ063,21
12,2023-10-04,OKJ043,20
4,2023-10-04,OKJ058,25
9,2023-10-04,OKJ022,14
1,2023-10-04,OKJ009,16
4,2023-10-04,OKJ053,26
2,2023-10-04,OKJ037,31
22,2023-10-04,OKJ069,4
4,2023-10-04,OKJ059,26
4,2023-10-04,OKJ082,22
15,2023-10-04,OKJ015,24
25,2023-10-04,OKJ004,13
5,2023-10-04,OKJ032,36
3,2023-10-04,OKJ066,36
1,2023-10-04,OKJ064,35
25,2023-10-04,OKJ041,10
2,2023-10-04,OKJ016,6
2,2023-10-04,OKJ076,18
4,2023-10-04,OKJ082,3
10,2023-10-04,OKJ013,6
15,2023-10-04,OKJ073,1
24,2023-10-04,OKJ079,39
2,2023-10-04,OKJ018,38
15,2023-10-04,OKJ051,1
1,2023-10-04,OKJ007,15
13,2023-10-04,OKJ038,6
10,2023-10-04,OKJ024,19
22,2023-10-04,OKJ075,23
25,2023-10-05,OKJ004,25
18,2023-10-05,OKJ046,7
22,2023-10-05,OKJ024,36
23,2023-10-05,OKJ004,36
14,2023-10-05,OKJ027,3
19,2023-10-05,OKJ048,3
7,2023-10-05,OKJ029,39
3,2023-10-05,OKJ085,29
11,2023-10-05,OKJ078,37
10,2023-10-05,OKJ013,3
14,2023-10-05,OKJ027,9
14,2023-10-05,OKJ065,16
16,2023-10-05,OKJ046,9
19,2023-10-05,OKJ048,27
5,2023-10-05,OKJ032,37
15,2023-10-05,OKJ039,34
3,2023-10-05,OKJ034,8
2,2023-10-05,OKJ074,29
7,2023-10-05,OKJ066,34
6,2023-10-05,OKJ081,37
19,2023-10-05,OKJ048,9
2,2023-10-05,OKJ016,13
14,2023-10-05,OKJ078,24
4,2023-10-05,OKJ032,2
18,2023-10-05,OKJ001,37
4,2023-10-05,OKJ053,22
8,2023-10-05,OKJ043,10
22,2023-10-05,OKJ024,28
7,2023-10-05,OKJ038,4
10,2023-10-06,OKJ075,25
1,2023-10-06,OKJ019,3
7,2023-10-06,OKJ017,7
2,2023-10-06,OKJ064,13
13,2023-10-06,OKJ036,29
10,2023-10-06,OKJ012,2
22,2023-10-06,OKJ072,16
6,2023-10-06,OKJ015,7
2,2023-10-06,OKJ045,17
13,2023-10-06,OKJ036,9
4,2023-10-06,OKJ083,39
24,2023-10-06,OKJ079,39
14,2023-10-06,OKJ027,36
5,2023-10-06,OKJ032,7
3,2023-10-06,OKJ034,12
15,2023-10-06,OKJ044,35
2,2023-10-06,OKJ007,29
7,2023-10-06,OKJ071,2
1,2023-10-06,OKJ028,18
2,2023-10-06,OKJ045,36
23,2023-10-06,OKJ041,35
1,2023-10-06,OKJ009,3
25,2023-10-06,OKJ004,14
4,2023-10-06,OKJ063,25
3,2023-10-06,OKJ069,16
14,2023-10-06,OKJ084,1
10,2023-10-06,OKJ024,10
3,2023-10-06,OKJ072,1
19,2023-10-06,OKJ084,34
10,2023-10-06,OKJ031,32
3,2023-10-07,OKJ023,13
12,2023-10-07,OKJ043,4
7,2023-10-07,OKJ066,20
15,2023-10-07,OKJ015,9
12,2023-10-07,OKJ063,1
1,2023-10-07,OKJ025,16
1,2023-10-07,OKJ026,37
6,2023-10-07,OKJ081,26
2,2023-10-07,OKJ016,35
8,2023-10-07,OKJ005,3
24,2023-10-07,OKJ079,27
24,2023-10-07,OKJ079,16
8,2023-10-07,OKJ005,32
16,2023-10-07,OKJ035,29
5,2023-10-07,OKJ027,25
2,2023-10-07,OKJ047,2
6,2023-10-07,OKJ061,14
7,2023-10-07,OKJ029,26
25,2023-10-07,OKJ041,29
22,2023-10-07,OKJ024,18
1,2023-10-07,OKJ025,26
22,2023-10-07,OKJ065,25
3,2023-10-07,OKJ042,31
8,2023-10-07,OKJ070,30
15,2023-10-07,OKJ067,34
16,2023-10-07,OKJ035,36
13,2023-10-07,OKJ031,34
20,2023-10-07,OKJ040,23
18,2023-10-07,OKJ052,36
2,2023-10-07,OKJ047,6
15,2023-10-07,OKJ049,1
21,2023-10-07,OKJ014,31
18,2023-10-07,OKJ039,4
12,2023-10-08,OKJ043,26
15,2023-10-08,OKJ044,11
3,2023-10-08,OKJ040,38
2,2023-10-08,OKJ064,33
1,2023-10-08,OKJ037,4
9,2023-10-08,OKJ081,26
6,2023-10-08,OKJ081,29
10,2023-10-08,OKJ080,39
15,2023-10-08,OKJ049,14
14,2023-10-08,OKJ027,38
6,2023-10-08,OKJ015,1
15,2023-10-08,OKJ049,3
27,2023-10-08,OKJ002,11
22,2023-10-08,OKJ069,19
18,2023-10-08,OKJ051,2
11,2023-10-08,OKJ078,13
12,2023-10-08,OKJ060,31
2,2023-10-08,OKJ016,28
25,2023-10-08,OKJ002,16
3,2023-10-08,OKJ066,13
6,2023-10-08,OKJ081,10
23,2023-10-08,OKJ004,16
10,2023-10-08,OKJ080,25
25,2023-10-08,OKJ004,26
16,2023-10-08,OKJ021,26
22,2023-10-08,OKJ024,21
14,2023-10-08,OKJ027,5
17,2023-10-08,OKJ008,16
20,2023-10-08,OKJ040,33
1,2023-10-09,OKJ026,1
12,2023-10-09,OKJ050,29
1,2023-10-09,OKJ028,22
2,2023-10-09,OKJ047,6
19,2023-10-09,OKJ048,27
2,2023-10-09,OKJ007,8
14,2023-10-09,OKJ003,6
5,2023-10-09,OKJ053,5
15,2023-10-09,OKJ017,1
27,2023-10-09,OKJ079,3
8,2023-10-09,OKJ033,12
3,2023-10-09,OKJ023,38
10,2023-10-09,OKJ031,5
2,2023-10-09,OKJ045,1
13,2023-10-09,OKJ036,16
10,2023-10-09,OKJ010,7
19,2023-10-09,OKJ048,30
20,2023-10-09,OKJ022,5
7,2023-10-09,OKJ029,35
22,2023-10-09,OKJ069,17
10,2023-10-09,OKJ010,33
16,2023-10-09,OKJ035,9
12,2023-10-09,OKJ060,11
13,2023-10-10,OKJ008,4
17,2023-10-10,OKJ020,21
19,2023-10-10,OKJ034,6
7,2023-10-10,OKJ017,32
12,2023-10-10,OKJ063,22
9,2023-10-10,OKJ082,6
4,2023-10-10,OKJ059,17
22,2023-10-10,OKJ024,27
9,2023-10-10,OKJ081,2
2,2023-10-10,OKJ077,17
1,2023-10-10,OKJ009,36
19,2023-10-10,OKJ057,16
15,2023-10-10,OKJ055,38
9,2023-10-10,OKJ022,12
18,2023-10-10,OKJ001,26
10,2023-10-10,OKJ010,33
13,2023-10-10,OKJ008,4
14,2023-10-10,OKJ003,38
1,2023-10-10,OKJ028,26
1,2023-10-10,OKJ007,36
1,2023-10-10,OKJ025,21
1,2023-10-10,OKJ025,14
14,2023-10-10,OKJ011,29
11,2023-10-10,OKJ005,21
2,2023-10-10,OKJ047,4
3,2023-10-10,OKJ042,28
1,2023-10-10,OKJ037,2
12,2023-10-10,OKJ043,27
16,2023-10-10,OKJ046,28
25,2023-10-10,OKJ004,23
9,2023-10-10,OKJ071,17
2,2023-10-10,OKJ016,7
15,2023-10-10,OKJ073,12
12,2023-10-10,OKJ050,27
13,2023-10-10,OKJ036,13
19,2023-10-10,OKJ057,11
6,2023-10-11,OKJ058,24
8,2023-10-11,OKJ042,13
2,2023-10-11,OKJ047,33
18,2023-10-11,OKJ001,23
18,2023-10-11,OKJ001,17
10,2023-10-11,OKJ010,33
13,2023-10-11,OKJ038,4
16,2023-10-11,OKJ059,21
2,2023-10-11,OKJ074,36
22,2023-10-11,OKJ013,7
8,2023-10-11,OKJ068,28
12,2023-10-11,OKJ050,17
18,2023-10-11,OKJ060,23
12,2023-10-11,OKJ063,37
6,2023-10-11,OKJ030,28
17,2023-10-11,OKJ067,38
2,2023-10-11,OKJ077,35
12,2023-10-11,OKJ050,4
17,2023-10-11,OKJ012,36
9,2023-10-11,OKJ081,8
14,2023-10-12,OKJ003,14
25,2023-10-12,OKJ004,17
18,2023-10-12,OKJ060,38
11,2023-10-12,OKJ080,6
27,2023-10-12,OKJ079,26
7,2023-10-12,OKJ006,36
16,2023-10-12,OKJ046,6
22,2023-10-12,OKJ068,5
17,2023-10-12,OKJ070,23
2,2023-10-12,OKJ047,25
16,2023-10-12,OKJ059,34
12,2023-10-12,OKJ043,25
20,2023-10-12,OKJ022,6
6,2023-10-12,OKJ061,12
9,2023-10-12,OKJ082,31
22,2023-10-12,OKJ013,15
2,2023-10-12,OKJ037,1
15,2023-10-12,OKJ049,9
6,2023-10-12,OKJ081,7
1,2023-10-12,OKJ009,16
14,2023-10-12,OKJ006,5
2,2023-10-13,OKJ025,23
18,2023-10-13,OKJ060,3
4,2023-10-13,OKJ058,15
5,2023-10-13,OKJ027,27
21,2023-10-13,OKJ014,10
22,2023-10-13,OKJ068,5
10,2023-10-13,OKJ013,17
2,2023-10-13,OKJ016,1
12,2023-10-13,OKJ036,25
19,2023-10-13,OKJ034,27
15,2023-10-13,OKJ073,18
2,2023-10-13,OKJ047,18
1,2023-10-13,OKJ028,25
1,2023-10-13,OKJ025,23
15,2023-10-13,OKJ015,7
5,2023-10-13,OKJ032,26
12,2023-10-13,OKJ029,30
19,2023-10-13,OKJ057,37
3,2023-10-13,OKJ034,35
19,2023-10-13,OKJ034,8
12,2023-10-13,OKJ029,27
22,2023-10-14,OKJ013,9
10,2023-10-14,OKJ024,2
3,2023-10-14,OKJ023,32
21,2023-10-14,OKJ014,21
2,2023-10-14,OKJ045,37
1,2023-10-14,OKJ025,19
25,2023-10-14,OKJ004,9
8,2023-10-14,OKJ043,15
27,2023-10-14,OKJ002,4
2,2023-10-14,OKJ077,17
16,2023-10-14,OKJ021,16
21,2023-10-14,OKJ014,10
1,2023-10-14,OKJ009,32
2,2023-10-14,OKJ077,36
2,2023-10-14,OKJ047,5
15,2023-10-14,OKJ051,30
3,2023-10-14,OKJ014,18
2,2023-10-14,OKJ064,37
1,2023-10-14,OKJ009,21
5,2023-10-14,OKJ027,37
20,2023-10-14,OKJ061,8
1,2023-10-14,OKJ019,16
27,2023-10-14,OKJ002,15
7,2023-10-14,OKJ029,22
1,2023-10-14,OKJ028,6
2,2023-10-14,OKJ018,25
19,2023-10-14,OKJ057,38
3,2023-10-14,OKJ042,29
25,2023-10-14,OKJ002,27
6,2023-10-14,OKJ015,12
1,2023-10-14,OKJ064,39
9,2023-10-14,OKJ071,27
21,2023-10-15,OKJ021,34
22,2023-10-15,OKJ075,13
5,2023-10-15,OKJ027,17
13,2023-10-15,OKJ038,1
15,2023-10-15,OKJ051,24
18,2023-10-15,OKJ001,17
18,2023-10-15,OKJ051,31
11,2023-10-15,OKJ005,29
6,2023-10-15,OKJ081,25
14,2023-10-15,OKJ078,21
2,2023-10-15,OKJ018,4
11,2023-10-15,OKJ080,12
19,2023-10-15,OKJ048,32
4,2023-10-15,OKJ056,20
1,2023-10-15,OKJ064,32
14,2023-10-15,OKJ033,25
19,2023-10-15,OKJ034,32
2,2023-10-15,OKJ037,6
4,2023-10-15,OKJ085,29
14,2023-10-15,OKJ056,38
5,2023-10-15,OKJ027,25
2,2023-10-15,OKJ076,37
2,2023-10-15,OKJ047,28
7,2023-10-15,OKJ006,17
14,2023-10-15,OKJ049,8
15,2023-10-15,OKJ017,21
1,2023-10-15,OKJ009,33
15,2023-10-15,OKJ030,7
17,2023-10-15,OKJ008,14
14,2023-10-15,OKJ049,39
14,2023-10-16,OKJ065,7
14,2023-10-16,OKJ084,38
21,2023-10-16,OKJ010,19
11,2023-10-16,OKJ062,26
17,2023-10-16,OKJ020,11
4,2023-10-16,OKJ053,37
12,2023-10-16,OKJ050,23
1,2023-10-16,OKJ026,14
19,2023-10-16,OKJ048,2
5,2023-10-16,OKJ027,14
21,2023-10-16,OKJ048,18
13,2023-10-16,OKJ050,10
5,2023-10-16,OKJ053,1
4,2023-10-16,OKJ063,14
15,2023-10-16,OKJ067,38
27,2023-10-16,OKJ002,31
7,2023-10-16,OKJ066,25
12,2023-10-16,OKJ036,31
1,2023-10-17,OKJ026,5
6,2023-10-17,OKJ081,16
16,2023-10-17,OKJ021,23
12,2023-10-17,OKJ060,8
7,2023-10-17,OKJ029,9
9,2023-10-17,OKJ023,12
18,2023-10-17,OKJ001,32
4,2023-10-17,OKJ082,16
5,2023-10-17,OKJ053,34
1,2023-10-17,OKJ019,7
15,2023-10-17,OKJ017,28
9,2023-10-17,OKJ081,23
10,2023-10-17,OKJ080,3
18,2023-10-17,OKJ039,26
15,2023-10-17,OKJ055,25
2,2023-10-17,OKJ045,31
16,2023-10-17,OKJ055,31
17,2023-10-17,OKJ012,20
25,2023-10-18,OKJ041,14
14,2023-10-18,OKJ065,28
2,2023-10-18,OKJ018,25
6,2023-10-18,OKJ058,37
21,2023-10-18,OKJ048,2
11,2023-10-18,OKJ078,22
10,2023-10-18,OKJ013,3
21,2023-10-18,OKJ014,34
7,2023-10-18,OKJ035,12
24,2023-10-18,OKJ079,8
2,2023-10-18,OKJ007,10
15,2023-10-18,OKJ073,11
13,2023-10-18,OKJ008,6
2,2023-10-18,OKJ018,36
15,2023-10-18,OKJ044,27
5,2023-10-18,OKJ027,34
23,2023-10-18,OKJ041,35
22,2023-10-18,OKJ065,9
3,2023-10-18,OKJ040,19
14,2023-10-18,OKJ020,19
9,2023-10-18,OKJ023,13
3,2023-10-18,OKJ072,18
3,2023-10-18,OKJ014,6
15,2023-10-18,OKJ044,7
21,2023-10-18,OKJ014,29
19,2023-10-19,OKJ057,9
1,2023-10-19,OKJ009,16
2,2023-10-19,OKJ037,15
19,2023-10-19,OKJ084,27
25,2023-10-19,OKJ041,15
25,2023-10-19,OKJ004,18
14,2023-10-19,OKJ033,31
2,2023-10-19,OKJ045,18
3,2023-10-19,OKJ069,30
7,2023-10-19,OKJ006,1
2,2023-10-19,OKJ074,21
3,2023-10-19,OKJ040,2
2,2023-10-19,OKJ018,35
2,2023-10-19,OKJ047,35
16,2023-10-19,OKJ035,29
1,2023-10-19,OKJ019,37
14,2023-10-19,OKJ011,17
16,2023-10-19,OKJ046,33
22,2023-10-19,OKJ024,34
15,2023-10-19,OKJ073,1
15,2023-10-19,OKJ030,39
2,2023-10-19,OKJ045,32
16,2023-10-19,OKJ035,20
22,2023-10-19,OKJ024,14
17,2023-10-19,OKJ070,4
10,2023-10-19,OKJ083,7
2,2023-10-19,OKJ018,33
19,2023-10-19,OKJ057,37
4,2023-10-19,OKJ058,4
2,2023-10-19,OKJ064,19
15,2023-10-19,OKJ039,23
4,2023-10-19,OKJ059,19
7,2023-10-19,OKJ017,29
12,2023-10-19,OKJ060,29
5,2023-10-19,OKJ032,27
6,2023-10-19,OKJ015,11
19,2023-10-20,OKJ048,9
3,2023-10-20,OKJ023,3
3,2023-10-20,OKJ066,22
25,2023-10-20,OKJ041,12
2,2023-10-20,OKJ007,21
12,2023-10-20,OKJ050,19
1,2023-10-20,OKJ028,33
6,2023-10-20,OKJ015,19
6,2023-10-20,OKJ061,1
6,2023-10-20,OKJ054,14
14,2023-10-20,OKJ027,28
21,2023-10-20,OKJ048,19
22,2023-10-20,OKJ075,30
8,2023-10-20,OKJ005,4
17,2023-10-20,OKJ020,6
4,2023-10-20,OKJ056,36
21,2023-10-20,OKJ054,31
1,2023-10-20,OKJ019,12
16,2023-10-20,OKJ046,17
8,2023-10-20,OKJ011,26
23,2023-10-21,OKJ041,32
7,2023-10-21,OKJ066,9
4,2023-10-21,OKJ085,19
15,2023-10-21,OKJ044,11
20,2023-10-21,OKJ022,5
2,2023-10-21,OKJ077,9
14,2023-10-21,OKJ006,12
10,2023-10-21,OKJ013,5
10,2023-10-21,OKJ031,24
16,2023-10-21,OKJ055,3
3,2023-10-21,OKJ034,33
6,2023-10-21,OKJ081,13
2,2023-10-21,OKJ025,30
1,2023-10-21,OKJ019,22
8,2023-10-21,OKJ070,8
4,2023-10-21,OKJ056,18
11,2023-10-21,OKJ044,7
27,2023-10-21,OKJ079,5
6,2023-10-21,OKJ052,20
14,2023-10-21,OKJ084,5
2,2023-10-21,OKJ047,5
8,2023-10-21,OKJ070,30
13,2023-10-22,OKJ073,8
15,2023-10-22,OKJ015,34
13,2023-10-22,OKJ008,7
10,2023-10-22,OKJ012,19
6,2023-10-22,OKJ061,38
17,2023-10-22,OKJ070,1
11,2023-10-22,OKJ080,38
21,2023-10-22,OKJ014,27
13,2023-10-22,OKJ036,22
14,2023-10-22,OKJ033,12
1,2023-10-22,OKJ064,8
13,2023-10-22,OKJ050,30
21,2023-10-22,OKJ014,27
12,2023-10-22,OKJ060,35
22,2023-10-22,OKJ013,10
6,2023-10-22,OKJ052,24
3,2023-10-22,OKJ042,21
1,2023-10-22,OKJ025,17
22,2023-10-22,OKJ068,7
3,2023-10-22,OKJ069,20
16,2023-10-22,OKJ035,29
4,2023-10-23,OKJ053,39
27,2023-10-23,OKJ002,32
23,2023-10-23,OKJ041,12
16,2023-10-23,OKJ035,1
2,2023-10-23,OKJ047,26
9,2023-10-23,OKJ022,16
15,2023-10-23,OKJ015,33
17,2023-10-23,OKJ008,10
27,2023-10-23,OKJ079,3
6,2023-10-23,OKJ015,39
1,2023-10-23,OKJ009,32
2,2023-10-23,OKJ025,25
19,2023-10-23,OKJ048,39
3,2023-10-23,OKJ066,23
14,2023-10-23,OKJ078,16
10,2023-10-23,OKJ024,6
8,2023-10-23,OKJ005,33
10,2023-10-23,OKJ024,14
15,2023-10-23,OKJ051,22
16,2023-10-23,OKJ035,25
15,2023-10-23,OKJ073,21
2,2023-10-23,OKJ076,9
11,2023-10-23,OKJ078,38
2,2023-10-23,OKJ047,20
2,2023-10-23,OKJ077,2
7,2023-10-23,OKJ035,36
3,2023-10-23,OKJ040,13
18,2023-10-23,OKJ046,34
6,2023-10-24,OKJ054,26
15,2023-10-24,OKJ051,1
2,2023-10-24,OKJ047,22
1,2023-10-24,OKJ064,15
1,2023-10-24,OKJ019,33
16,2023-10-24,OKJ055,12
2,2023-10-24,OKJ045,36
15,2023-10-24,OKJ067,23
3,2023-10-24,OKJ034,25
13,2023-10-24,OKJ038,32
15,2023-10-24,OKJ055,32
5,2023-10-24,OKJ027,11
25,2023-10-24,OKJ002,30
9,2023-10-24,OKJ023,36
10,2023-10-24,OKJ024,7
15,2023-10-24,OKJ073,35
22,2023-10-24,OKJ072,22
3,2023-10-24,OKJ040,14
2,2023-10-24,OKJ045,35
3,2023-10-24,OKJ040,35
2,2023-10-24,OKJ064,21
7,2023-10-24,OKJ035,32
2,2023-10-24,OKJ007,39
4,2023-10-24,OKJ056,32
2,2023-10-24,OKJ076,37
2,2023-10-24,OKJ007,11
18,2023-10-24,OKJ001,7
7,2023-10-24,OKJ006,7
22,2023-10-24,OKJ013,18
15,2023-10-24,OKJ067,37
11,2023-10-24,OKJ005,8
7,2023-10-24,OKJ066,3
7,2023-10-24,OKJ035,2
23,2023-10-24,OKJ004,20
14,2023-10-24,OKJ084,4
21,2023-10-24,OKJ048,34
15,2023-10-25,OKJ055,14
13,2023-10-25,OKJ008,19
1,2023-10-25,OKJ025,27
7,2023-10-25,OKJ029,15
21,2023-10-25,OKJ014,9
4,2023-10-25,OKJ058,35
15,2023-10-25,OKJ049,9
16,2023-10-25,OKJ055,27
10,2023-10-25,OKJ083,35
4,2023-10-25,OKJ085,5
12,2023-10-25,OKJ036,21
10,2023-10-25,OKJ031,12
3,2023-10-25,OKJ042,37
2,2023-10-25,OKJ045,14
13,2023-10-25,OKJ073,26
15,2023-10-25,OKJ049,8
3,2023-10-25,OKJ023,7
1,2023-10-25,OKJ007,9
2,2023-10-25,OKJ037,4
20,2023-10-25,OKJ061,36
17,2023-10-25,OKJ008,21
4,2023-10-25,OKJ059,37
4,2023-10-25,OKJ056,32
1,2023-10-25,OKJ026,17
11,2023-10-25,OKJ078,21
7,2023-10-25,OKJ006,38
1,2023-10-25,OKJ028,10
22,2023-10-26,OKJ069,13
11,2023-10-26,OKJ005,5
15,2023-10-26,OKJ055,18
1,2023-10-26,OKJ026,21
3,2023-10-26,OKJ014,22
8,2023-10-26,OKJ043,2
8,2023-10-26,OKJ042,29
16,2023-10-26,OKJ035,20
14,2023-10-26,OKJ056,7
4,2023-10-26,OKJ063,31
8,2023-10-26,OKJ005,38
14,2023-10-26,OKJ056,1
25,2023-10-26,OKJ004,6
14,2023-10-26,OKJ020,4
15,2023-10-26,OKJ030,12
17,2023-10-26,OKJ020,32
19,2023-10-26,OKJ084,26
15,2023-10-26,OKJ017,1
5,2023-10-26,OKJ053,38
1,2023-10-26,OKJ009,17
11,2023-10-26,OKJ078,8
18,2023-10-26,OKJ039,17
22,2023-10-26,OKJ069,4
17,2023-10-26,OKJ067,26
5,2023-10-26,OKJ053,9
6,2023-10-26,OKJ054,6
9,2023-10-26,OKJ022,35
10,2023-10-26,OKJ031,6
15,2023-10-26,OKJ015,4
6,2023-10-26,OKJ061,26
27,2023-10-26,OKJ079,16
2,2023-10-26,OKJ074,15
1,2023-10-26,OKJ009,27
14,2023-10-26,OKJ056,24
18,2023-10-26,OKJ001,34
4,2023-10-27,OKJ056,14
19,2023-10-27,OKJ057,7
2,2023-10-27,OKJ076,18
2,2023-10-27,OKJ077,35
14,2023-10-27,OKJ049,23
1,2023-10-27,OKJ028,34
7,2023-10-27,OKJ006,6
12,2023-10-27,OKJ063,18
11,2023-10-27,OKJ062,12
2,2023-10-27,OKJ045,4
2,2023-10-27,OKJ047,24
10,2023-10-27,OKJ012,31
2,2023-10-27,OKJ076,22
17,2023-10-27,OKJ020,21
